aid,arcurl,author,bvid,danmaku,duration,play,tag,title,typeid
570574050,http://www.bilibili.com/video/av570574050,摄影师生尘,BV1Wz4y1Y7Nt,9,1:7,35980,"制服,摄影,学妹,JK制服,穿搭,JK　,Vlog,摄影日记,甜妹,换季穿好看,追一趟春日列车","【摄影日记10.5】<em class=""keyword"">jk</em>正片|“学长，眼睛不要盯着其他地方啦”",158
698277100,http://www.bilibili.com/video/av698277100,只因喵bibi,BV1Dm4y1C7sJ,12,0:10,64990,"日系,JK　,今日出门怎么穿,一起fun放假","你的<em class=""keyword"">jk</em>女友上线啦",158
482234914,http://www.bilibili.com/video/av482234914,A小仓奈野,BV1mT411U7A3,1,0:31,11600,"JK制服,穿搭,JK　","<em class=""keyword"">jk</em>穿搭",158
523581268,http://www.bilibili.com/video/av523581268,追风少年911,BV1LM411i7Ka,22,6:49,103075,"新年快乐，好久不见！,记录我的春节碎片,大长腿,性感","萝莉女汽车女销售白丝<em class=""keyword"">jk</em>",247
783911299,http://www.bilibili.com/video/av783911299,资甜,BV1324y1N7Gb,70,1:11,64703,"制服,性感,诱惑,好看,JK制服,上线,穿搭,创作灵感,乘风破浪的姐姐,今日出门怎么穿,一起fun放假","你的<em class=""keyword"">jk</em>女孩已上线",158
699505211,http://www.bilibili.com/video/av699505211,口我口乎-,BV1Xm4y1i76z,97,0:16,291253,"短发,夜景,JK　,创作灵感,记录自己喜欢的样子,B站创意话题大赏","夜晚的<em class=""keyword"">jk</em>",21
954493735,http://www.bilibili.com/video/av954493735,0731辊撾,BV17W4y1X7Gs,0,1:47,3606,"制服,丝袜,好看,JK制服,服饰,穿搭","<em class=""keyword"">JK</em>加黑丝 包臀裙加黑丝 吊带裙加黑丝  太好看了",158
681463927,http://www.bilibili.com/video/av681463927,二次元就是家,BV16S4y1G79r,134,1:10,378210,"JK　,JK制服,小姐姐,jk摇,jk双倍快乐","<em class=""keyword"">jk</em>双倍快乐",21
996229609,http://www.bilibili.com/video/av996229609,次豆叽饼,BV1ds4y1B7VF,5,0:11,63779,"日常,JK制服,服饰,穿搭,JK　","<em class=""keyword"">jk</em>日常｜跟好朋友见面咯^_^",158
314162928,http://www.bilibili.com/video/av314162928,甜甜不辣La,BV1KP411X7Ft,108,0:35,25985,"少女,性感,萌妹子,套装,JK制服,服饰,小姐姐,穿搭,纯欲,jk穿搭","KYUL小姐姐的少女<em class=""keyword"">JK</em>穿搭",158
953459457,http://www.bilibili.com/video/av953459457,枫霜赏颜阁,BV16s4y1u7aj,27,0:16,59240,"制服,可爱,萌妹子,JK制服,穿搭,仿妆cos大神召集令","谁能不爱<em class=""keyword"">jk</em>萌妹呢？",252
908103824,http://www.bilibili.com/video/av908103824,__人间美丽事物,BV18M4y1k7Go,4,0:56,31875,"必剪创作,JK制服,JK　,搭配,制服,裙子,穿搭,服饰,丝袜,美女","<em class=""keyword"">jk</em>制服搭配白丝",158
973915098,http://www.bilibili.com/video/av973915098,玲子reiko-,BV1Z44y1i7ne,238,1:20,501980,"好物瞄一眼,JK制服,JK,服饰,日系","年纪轻轻怎么能不买一套正版<em class=""keyword"">JK</em>穿呢？",158
669013005,http://www.bilibili.com/video/av669013005,一一只是黑猫,BV1Ya4y1E7WF,1873,2:13,434851,"吐槽,全能打卡挑战,bilibili新星计划,JK制服,jk,制服,小姐姐,搞笑","模仿不同平台的<em class=""keyword"">JK</em>穿搭？！这味儿直冲天灵盖！到底有什么差别？",21
440753930,http://www.bilibili.com/video/av440753930,林雷科普,BV1dL411C786,104,1:14,20909,"唠嗑区UP主集结令3,闲来无事唠唠嗑,必剪创作,JK制服,制服,百褶裙,身材,美女,大长腿,女神,性感","黑丝<em class=""keyword"">jk</em>慢摇",158
782617229,http://www.bilibili.com/video/av782617229,Neko栗原卷,BV1P24y1c7BG,0,0:47,5501,"jk少女,AI绘画","原创代表作系列一：<em class=""keyword"">JK</em>少女",27
462916058,http://www.bilibili.com/video/av462916058,一只浣兮吖_,BV1kL411t7SR,691,1:38,109835,"我今天真好看,打卡挑战,JK制服,JK,jk,jk制服","pdd38元✿校供感平价格裙 | 狗短辣妹<em class=""keyword"">jk</em>穿搭 | 兔柚<em class=""keyword"">jk</em> 北岛凛川",158
306505373,http://www.bilibili.com/video/av306505373,一颗桃桃紫,BV19A411Q7VP,70,2:24,194671,"2022时尚年度盘点,我的年度造型盘点,JK制服,制服,穿搭,可爱,少女,JK　,日系,美少女,日常","美少女的<em class=""keyword"">jk</em>穿搭日常！！",158
498765745,http://www.bilibili.com/video/av498765745,仙女的小衣柜,BV1HK411H7Gp,247,2:41,100848,"全能打卡挑战,JK制服,干货,JK","【<em class=""keyword"">JK</em>制服基础知识】<em class=""keyword"">JK</em>制服相关的基础知识！都在这个视频里了！",158
679142512,http://www.bilibili.com/video/av679142512,铁骨铮铮野结衣,BV1Zm4y1d7i2,3,1:26,50350,"小姐姐,诱惑,jk,大长腿,美腿,性感","【<em class=""keyword"">jk</em>黑丝】双倍快乐，确定不进来看一看吗？",255
572357008,http://www.bilibili.com/video/av572357008,小桃酱临,BV14z4y1e7Z3,0,0:15,84,"制服,丝袜,JK,JK制服,穿搭,yyds","<em class=""keyword"">jk</em>黑丝yyds",158
264208751,http://www.bilibili.com/video/av264208751,溜溜梅好酸qwq,BV1Me411w7qG,6,2:42,31321,"JK制服,穿搭,可爱","<em class=""keyword"">jk</em>制服穿搭白丝+玛丽鞋",158
214767825,http://www.bilibili.com/video/av214767825,倩婷miki,BV1Ga411L7FE,930,5:49,1116395,"时尚,高跟鞋,挑战,跑步,400米,运动,丝袜,袜靴,健身,JK","追疯的<em class=""keyword"">JK</em>少女?? I  穿着7厘米高跟鞋? I 跑400米用时3分钟",158
810196212,http://www.bilibili.com/video/av810196212,咝小喵MAO,BV1r34y147YU,62,1:53,161153,"轻舞蹈创作激励计划第二期,美女,热舞,Bunny Style,咝小喵,星辰工作室,兔女郎,T-ARA,竖屏,4K","<em class=""keyword"">JK</em>兔兔学姐  |  4K竖屏❤Bunny Style",199
781950856,http://www.bilibili.com/video/av781950856,不想评论的果路人,BV1q24y1j7BD,27,1:13,115514,"必剪创作,音乐分享官,音乐玩家招募令","白丝<em class=""keyword"">jk</em>女神小脚丫",21
475366976,http://www.bilibili.com/video/av475366976,白菜夹知识,BV1qK411d7x7,25,1:53,38205,"万物研究所·2022第五期,正经的知识又增加了,JK制服,冷知识","女生为什么会偏爱<em class=""keyword"">JK</em>制服？",201
266756516,http://www.bilibili.com/video/av266756516,清和Alicia,BV1sY411i7jT,378,1:10,835257,"普通人变美指南（新年版）,不一样的新LOOK,JK制服,穿搭,闪耀暖暖,服饰","可以占用你1分钟🥺看看我12套<em class=""keyword"">JK</em>制服吗",158
431750654,http://www.bilibili.com/video/av431750654,混网学妹,BV1qG41177xA,398,1:43,769333,"换季时尚法则,JK制服,服饰,裤袜,少女,可爱,时尚,萌妹子,日系,学院风","【<em class=""keyword"">JK</em>制服】冬日软糯穿搭 🐼连裤袜合集꒦ິ^꒦ິ",158
841590284,http://www.bilibili.com/video/av841590284,阿七AQi_,BV1T54y1i7Nc,9562,9:21,1549559,"我的生活自定义,VLOG,JK,JK制服,吐槽,生活,搞笑,正能量,bilibili新星计划","心态崩溃，一个月的谩骂，10000条评论，我不该穿<em class=""keyword"">JK</em>制服，对不起…",21
612770079,http://www.bilibili.com/video/av612770079,拒绝巴呐呐,BV15h4y1p7Dw,2,0:22,16349,"制服,丝袜,袜子,JK制服,服饰,穿搭,JK　,女装大佬,必剪创作","<em class=""keyword"">JK</em>~",158
867691896,http://www.bilibili.com/video/av867691896,一只小多肉的日常,BV1sV4y1f7tV,0,2:17,32107,"制服,萌妹子,JK制服,小姐姐,JK　,必剪创作","你们喜欢的黑丝又来啦，快来领取你的<em class=""keyword"">jk</em>女友！",158
854739303,http://www.bilibili.com/video/av854739303,贾潘天骄TJ,BV1kL4y1K78z,620,10:59,183691,"夏日穿搭美学,夏日辣妹穿搭,服饰,JK制服,日系,学生党,女装,美女,学院风,丝袜,JK","120斤挑战嗨丝搭<em class=""keyword"">JK</em>制服：校霸出街回头率百分百！！",158
582753675,http://www.bilibili.com/video/av582753675,努力发光的小Z,BV1W64y1T7DE,520,8:58,485197,"JK制服,性感,诱惑,女神,少女,JK　","<em class=""keyword"">jk</em>日常",21
529545030,http://www.bilibili.com/video/av529545030,MOJi辞書,BV1Fu411Y7ia,434,2:45,374220,"日本,采访,萌妹子,JK　","【中字】日本<em class=""keyword"">JK</em>初体验分享",21
997038441,http://www.bilibili.com/video/av997038441,bili徐时一,BV1us4y1v7rm,9,3:11,2644,"拍照,摄影,记录,生活记录,JK　","不愧是<em class=""keyword"">jk</em>",21
911036562,http://www.bilibili.com/video/av911036562,奶油晓晓桃,BV1mM4y1479x,0,1:7,11887,"丝袜,JK制服,服饰,穿搭,必剪创作,#白丝","<em class=""keyword"">jk</em> 制服和白丝穿搭，轻松拿捏",158
911281678,http://www.bilibili.com/video/av911281678,缺钙的小原,BV1LM4y1q7EB,37,4:44,77362,"女装,可爱,男孩子,战术,生活记录,JK　,必剪创作,生活万花筒6.0·沸腾吧！青年,夏天的第一份快乐","战术<em class=""keyword"">jk</em>！",21
486594832,http://www.bilibili.com/video/av486594832,小桃酱临,BV1rN411y7rJ,5,0:10,31845,"丝袜,袜子,JK,皮鞋,JK制服,白袜,穿搭","<em class=""keyword"">jk</em>皮鞋小白袜！",158
375778973,http://www.bilibili.com/video/av375778973,是一只九龄,BV1ho4y117Yh,1917,1:0,1504586,"VLOG,JK制服,男友视角,可爱,恋爱,少女","拥有一只<em class=""keyword"">jk</em>女友是一种什么样的体验",21
738394557,http://www.bilibili.com/video/av738394557,林雷科普,BV1mk4y1h7Ws,98,1:16,13267,"唠嗑区UP主集结令3,闲来无事唠唠嗑,必剪创作,美女,性感,女神,百褶裙,大长腿,JK制服,身材,制服","白丝<em class=""keyword"">jk</em>慢摇",158
612881895,http://www.bilibili.com/video/av612881895,超级肉的肉肉,BV1Bh4y1p7qS,28,0:6,114215,"JK,手势网红舞达人招募,15秒全民舞蹈创作计划第二期","是你好兄弟喜欢的<em class=""keyword"">jk</em>吗",255
814721804,http://www.bilibili.com/video/av814721804,呜嗯温w,BV1GG4y1Y7p3,27,1:22,69351,"夏日时尚大改造,JK制服,穿搭,日系,女装,搭配","<em class=""keyword"">jk</em>制服四季搭配",158
356844950,http://www.bilibili.com/video/av356844950,林雷科普,BV13X4y187ne,80,1:17,4425,"制服,美女,女神,性感,身材,大长腿,JK制服,百褶裙,必剪创作,每日一题打卡,是老师，也是UP主！","黑丝<em class=""keyword"">jk</em>慢摇",158
485878797,http://www.bilibili.com/video/av485878797,帅鸽悠,BV1UT411b7bE,22,0:13,114261,"制服,丝袜,JK制服,jk","嘿嘿 <em class=""keyword"">jk</em>配油丝",158
570574050,http://www.bilibili.com/video/av570574050,摄影师生尘,BV1Wz4y1Y7Nt,9,1:7,35980,"制服,摄影,学妹,JK制服,穿搭,JK　,Vlog,摄影日记,甜妹,换季穿好看,追一趟春日列车","【摄影日记10.5】<em class=""keyword"">jk</em>正片|“学长，眼睛不要盯着其他地方啦”",158
698277100,http://www.bilibili.com/video/av698277100,只因喵bibi,BV1Dm4y1C7sJ,12,0:10,64990,"日系,JK　,今日出门怎么穿,一起fun放假","你的<em class=""keyword"">jk</em>女友上线啦",158
482234914,http://www.bilibili.com/video/av482234914,A小仓奈野,BV1mT411U7A3,1,0:31,11600,"JK制服,穿搭,JK　","<em class=""keyword"">jk</em>穿搭",158
523581268,http://www.bilibili.com/video/av523581268,追风少年911,BV1LM411i7Ka,22,6:49,103075,"新年快乐，好久不见！,记录我的春节碎片,大长腿,性感","萝莉女汽车女销售白丝<em class=""keyword"">jk</em>",247
783911299,http://www.bilibili.com/video/av783911299,资甜,BV1324y1N7Gb,70,1:11,64703,"制服,性感,诱惑,好看,JK制服,上线,穿搭,创作灵感,乘风破浪的姐姐,今日出门怎么穿,一起fun放假","你的<em class=""keyword"">jk</em>女孩已上线",158
699505211,http://www.bilibili.com/video/av699505211,口我口乎-,BV1Xm4y1i76z,97,0:16,291253,"短发,夜景,JK　,创作灵感,记录自己喜欢的样子,B站创意话题大赏","夜晚的<em class=""keyword"">jk</em>",21
954493735,http://www.bilibili.com/video/av954493735,0731辊撾,BV17W4y1X7Gs,0,1:47,3606,"制服,丝袜,好看,JK制服,服饰,穿搭","<em class=""keyword"">JK</em>加黑丝 包臀裙加黑丝 吊带裙加黑丝  太好看了",158
681463927,http://www.bilibili.com/video/av681463927,二次元就是家,BV16S4y1G79r,134,1:10,378210,"JK　,JK制服,小姐姐,jk摇,jk双倍快乐","<em class=""keyword"">jk</em>双倍快乐",21
996229609,http://www.bilibili.com/video/av996229609,次豆叽饼,BV1ds4y1B7VF,5,0:11,63779,"日常,JK制服,服饰,穿搭,JK　","<em class=""keyword"">jk</em>日常｜跟好朋友见面咯^_^",158
314162928,http://www.bilibili.com/video/av314162928,甜甜不辣La,BV1KP411X7Ft,108,0:35,25985,"少女,性感,萌妹子,套装,JK制服,服饰,小姐姐,穿搭,纯欲,jk穿搭","KYUL小姐姐的少女<em class=""keyword"">JK</em>穿搭",158
953459457,http://www.bilibili.com/video/av953459457,枫霜赏颜阁,BV16s4y1u7aj,27,0:16,59240,"制服,可爱,萌妹子,JK制服,穿搭,仿妆cos大神召集令","谁能不爱<em class=""keyword"">jk</em>萌妹呢？",252
908103824,http://www.bilibili.com/video/av908103824,__人间美丽事物,BV18M4y1k7Go,4,0:56,31875,"必剪创作,JK制服,JK　,搭配,制服,裙子,穿搭,服饰,丝袜,美女","<em class=""keyword"">jk</em>制服搭配白丝",158
973915098,http://www.bilibili.com/video/av973915098,玲子reiko-,BV1Z44y1i7ne,238,1:20,501980,"好物瞄一眼,JK制服,JK,服饰,日系","年纪轻轻怎么能不买一套正版<em class=""keyword"">JK</em>穿呢？",158
669013005,http://www.bilibili.com/video/av669013005,一一只是黑猫,BV1Ya4y1E7WF,1873,2:13,434851,"吐槽,全能打卡挑战,bilibili新星计划,JK制服,jk,制服,小姐姐,搞笑","模仿不同平台的<em class=""keyword"">JK</em>穿搭？！这味儿直冲天灵盖！到底有什么差别？",21
440753930,http://www.bilibili.com/video/av440753930,林雷科普,BV1dL411C786,104,1:14,20909,"唠嗑区UP主集结令3,闲来无事唠唠嗑,必剪创作,JK制服,制服,百褶裙,身材,美女,大长腿,女神,性感","黑丝<em class=""keyword"">jk</em>慢摇",158
782617229,http://www.bilibili.com/video/av782617229,Neko栗原卷,BV1P24y1c7BG,0,0:47,5501,"jk少女,AI绘画","原创代表作系列一：<em class=""keyword"">JK</em>少女",27
462916058,http://www.bilibili.com/video/av462916058,一只浣兮吖_,BV1kL411t7SR,691,1:38,109835,"我今天真好看,打卡挑战,JK制服,JK,jk,jk制服","pdd38元✿校供感平价格裙 | 狗短辣妹<em class=""keyword"">jk</em>穿搭 | 兔柚<em class=""keyword"">jk</em> 北岛凛川",158
306505373,http://www.bilibili.com/video/av306505373,一颗桃桃紫,BV19A411Q7VP,70,2:24,194671,"2022时尚年度盘点,我的年度造型盘点,JK制服,制服,穿搭,可爱,少女,JK　,日系,美少女,日常","美少女的<em class=""keyword"">jk</em>穿搭日常！！",158
548252703,http://www.bilibili.com/video/av548252703,草莓味の喵喵酱,BV1eq4y1P7ZS,3345,4:34,812029,"逗比,挑战,JK,搞笑,娱乐,奇多","这就是你们想看的<em class=""keyword"">JK</em>和喵娘装？",138
214767825,http://www.bilibili.com/video/av214767825,倩婷miki,BV1Ga411L7FE,930,5:49,1116395,"时尚,高跟鞋,挑战,跑步,400米,运动,丝袜,袜靴,健身,JK","追疯的<em class=""keyword"">JK</em>少女?? I  穿着7厘米高跟鞋? I 跑400米用时3分钟",158
810196212,http://www.bilibili.com/video/av810196212,咝小喵MAO,BV1r34y147YU,62,1:53,161153,"轻舞蹈创作激励计划第二期,美女,热舞,Bunny Style,咝小喵,星辰工作室,兔女郎,T-ARA,竖屏,4K","<em class=""keyword"">JK</em>兔兔学姐  |  4K竖屏❤Bunny Style",199
781950856,http://www.bilibili.com/video/av781950856,不想评论的果路人,BV1q24y1j7BD,27,1:13,115514,"必剪创作,音乐分享官,音乐玩家招募令","白丝<em class=""keyword"">jk</em>女神小脚丫",21
475366976,http://www.bilibili.com/video/av475366976,白菜夹知识,BV1qK411d7x7,25,1:53,38205,"万物研究所·2022第五期,正经的知识又增加了,JK制服,冷知识","女生为什么会偏爱<em class=""keyword"">JK</em>制服？",201
266756516,http://www.bilibili.com/video/av266756516,清和Alicia,BV1sY411i7jT,378,1:10,835257,"普通人变美指南（新年版）,不一样的新LOOK,JK制服,穿搭,闪耀暖暖,服饰","可以占用你1分钟🥺看看我12套<em class=""keyword"">JK</em>制服吗",158
431750654,http://www.bilibili.com/video/av431750654,混网学妹,BV1qG41177xA,398,1:43,769333,"换季时尚法则,JK制服,服饰,裤袜,少女,可爱,时尚,萌妹子,日系,学院风","【<em class=""keyword"">JK</em>制服】冬日软糯穿搭 🐼连裤袜合集꒦ິ^꒦ິ",158
841590284,http://www.bilibili.com/video/av841590284,阿七AQi_,BV1T54y1i7Nc,9562,9:21,1549559,"我的生活自定义,VLOG,JK,JK制服,吐槽,生活,搞笑,正能量,bilibili新星计划","心态崩溃，一个月的谩骂，10000条评论，我不该穿<em class=""keyword"">JK</em>制服，对不起…",21
612770079,http://www.bilibili.com/video/av612770079,拒绝巴呐呐,BV15h4y1p7Dw,2,0:22,16349,"制服,丝袜,袜子,JK制服,服饰,穿搭,JK　,女装大佬,必剪创作","<em class=""keyword"">JK</em>~",158
867691896,http://www.bilibili.com/video/av867691896,一只小多肉的日常,BV1sV4y1f7tV,0,2:17,32107,"制服,萌妹子,JK制服,小姐姐,JK　,必剪创作","你们喜欢的黑丝又来啦，快来领取你的<em class=""keyword"">jk</em>女友！",158
854739303,http://www.bilibili.com/video/av854739303,贾潘天骄TJ,BV1kL4y1K78z,620,10:59,183691,"夏日穿搭美学,夏日辣妹穿搭,服饰,JK制服,日系,学生党,女装,美女,学院风,丝袜,JK","120斤挑战嗨丝搭<em class=""keyword"">JK</em>制服：校霸出街回头率百分百！！",158
582753675,http://www.bilibili.com/video/av582753675,努力发光的小Z,BV1W64y1T7DE,520,8:58,485197,"JK制服,性感,诱惑,女神,少女,JK　","<em class=""keyword"">jk</em>日常",21
529545030,http://www.bilibili.com/video/av529545030,MOJi辞書,BV1Fu411Y7ia,434,2:45,374220,"日本,采访,萌妹子,JK　","【中字】日本<em class=""keyword"">JK</em>初体验分享",21
997038441,http://www.bilibili.com/video/av997038441,bili徐时一,BV1us4y1v7rm,9,3:11,2644,"拍照,摄影,记录,生活记录,JK　","不愧是<em class=""keyword"">jk</em>",21
911281678,http://www.bilibili.com/video/av911281678,缺钙的小原,BV1LM4y1q7EB,37,4:44,77362,"女装,可爱,男孩子,战术,生活记录,JK　,必剪创作,生活万花筒6.0·沸腾吧！青年,夏天的第一份快乐","战术<em class=""keyword"">jk</em>！",21
